x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
1,3,0,10,2,0,1,0,2,3,2,2,129,448384,28,0,0,141,3.037788588,3.36,8.71,7.55,0
None,1,2,None,1,0,1,0,2,4,7,2,69,380353,31,0,0,110,3.606138878,3.9,5.13,8.92,0
0,3,2,2,1,0,0,0,3,2,6,6,69,563577,28,0,0,63,0.198520782,6.72,9.73,8.08,0
0,5,1,7,3,0,0,0,1,0,2,5,104,307684,38,0,0,132,0.589220513,6.3,9.13,8.61,0
0,13,1,3,3,0,1,0,1,3,1,6,104,536487,50,314156,0,188,2.598640565,3.68,8.95,7.75,1
None,7,2,None,5,4,0,0,2,0,6,0,69,437699,16,0,0,113,1.480716058,5.88,12.72,7.08,0
0,0,0,4,2,0,1,0,1,2,2,7,151,679885,41,0,6211,220,-0.314195557,4.58,7.44,8.69,1
0,1,0,1,2,0,1,0,3,3,1,2,148,903145,31,0,0,126,2.838367455,5.42,7.38,6.84,0
0,6,0,1,2,0,1,0,3,2,4,6,110,199519,35,0,0,157,0.795867054,5.44,8.78,9.25,0
0,4,0,5,2,0,1,0,3,0,8,5,195,503104,47,0,0,94,1.715389713,4.32,11.39,9.68,1
4,2,3,2,5,4,0,0,2,2,1,6,107,555440,22,0,0,126,0.371633273,5.24,10.51,6.08,0
1,3,0,1,2,0,1,0,2,0,8,6,116,566985,28,0,0,148,2.115285083,5.19,9.62,10.37,0
0,3,0,3,2,0,1,0,2,4,0,2,107,320851,28,0,0,204,1.223995169,3.77,9.27,10.56,1
4,3,0,10,2,0,1,0,3,1,5,4,126,313110,28,0,0,173,1.466346157,4.47,10.24,6.09,0
0,1,1,8,5,0,0,0,2,1,0,1,119,1421109,31,0,0,126,3.566313452,4.91,12.17,9.26,0
0,3,2,6,3,1,0,10,2,0,9,4,66,243700,28,0,0,107,2.622800522,4.75,10.75,8.19,0
0,3,2,1,3,0,1,0,2,1,1,0,94,1071022,28,0,0,126,2.235543209,3.75,9.29,7.04,0
0,1,2,2,1,0,1,0,0,2,4,5,101,504521,31,0,0,110,0.613882339,6.12,7.61,7.78,0
0,10,0,8,2,0,1,0,0,1,8,3,110,352710,44,0,0,126,2.022810428,4.98,11.15,7.09,0
None,3,1,None,5,0,0,0,2,1,6,5,123,225255,28,0,0,126,2.626527142,5.89,6.84,8.09,0
0,1,0,3,2,0,1,0,2,0,2,0,170,576831,31,9855,0,157,1.940122659,5.11,7.61,8.34,0
0,1,2,1,3,0,1,0,1,0,2,4,94,1046524,31,0,0,126,2.836948361,4.88,8.69,6.69,0
0,1,2,3,3,0,1,0,3,4,9,4,85,1224319,31,0,0,126,2.223520936,5.99,10.88,7.86,0
0,9,1,2,5,0,0,0,0,3,0,2,154,545076,25,0,0,141,1.670353354,5.84,9.05,10.23,0
0,3,1,1,3,0,0,0,1,2,2,1,110,548217,28,0,0,126,1.511403043,5.34,10.45,5.92,0
0,6,2,10,1,0,1,0,3,2,3,3,91,575260,35,0,0,188,1.752588979,4.17,7.35,4.62,0
0,3,0,4,2,0,1,0,2,0,0,5,254,557344,28,0,7468,82,1.424426055,6.98,10.6,8.3,1
0,3,2,8,3,0,0,0,1,2,1,0,104,370655,28,0,0,129,1.37774182,4.57,11.48,5.89,0
None,1,2,None,1,0,0,0,0,4,5,1,72,669172,31,0,5400,94,0.87674162,4.3,10.47,8.26,0
0,0,1,0,3,0,0,0,2,3,0,2,167,890076,41,0,0,126,0.941290984,5.77,7.13,8.96,0
0,6,1,5,5,0,0,0,0,2,6,7,82,741441,35,0,0,126,2.281545232,4.59,9.13,7.17,0
0,1,2,3,3,0,1,0,2,0,8,0,85,172351,31,0,0,101,3.104460145,4.3,10.97,9.19,0
0,14,0,9,4,0,0,20,3,2,6,7,192,1066125,9,0,0,141,0.838231553,5.5,8.4,11.31,0
1,3,0,9,2,0,1,0,1,3,4,0,138,179803,28,0,0,157,1.572708296,4.88,7.83,7.79,0
0,3,0,1,2,0,1,0,0,0,6,6,170,457253,28,0,0,126,0.752349673,4.75,8.42,9.81,0
0,0,2,1,3,0,1,0,3,1,0,0,141,122365,41,0,0,126,0.283624533,4.3,10.85,5.91,0
0,3,0,1,0,0,0,0,1,1,1,1,154,394022,28,0,0,126,1.565409539,3.8,6.14,7.11,1
0,1,0,10,2,0,1,0,2,3,0,2,141,1354796,31,0,0,126,0.511513379,4.66,7.73,8.15,0
0,3,2,2,3,0,1,None,1,0,0,4,94,923427,28,0,0,157,1.456102274,5.24,12.63,6.41,0
0,3,0,3,2,0,1,0,0,3,0,6,72,123094,28,0,0,126,2.260894338,6.48,7.68,9.59,0
0,1,2,4,3,0,1,0,2,0,3,0,82,392979,31,0,0,126,3.064027363,6.47,10.42,7.63,0
0,0,0,3,2,0,1,0,3,4,0,3,116,537684,41,314156,0,188,1.91880337,5.55,9.88,7.33,1
0,5,3,5,3,0,0,0,2,0,8,6,163,629635,38,0,0,157,2.39925943,3.69,10.26,6.92,0
None,1,2,None,1,0,1,0,3,0,0,0,82,435692,31,0,0,126,2.702001227,6.89,9.74,8.71,0
0,10,0,4,2,0,1,0,1,0,5,7,173,632189,44,0,0,173,3.305690744,5.34,9.08,7.53,1
1,0,0,4,2,0,1,0,1,3,8,4,101,216390,41,0,0,157,1.286575415,2.84,9.29,8.28,1
0,2,2,10,1,0,1,0,0,4,0,3,60,541510,22,0,0,63,4.324596973,4.63,11.02,7.68,0
0,1,2,2,1,0,1,0,0,0,5,4,66,401854,31,0,0,63,0.396430485,4.95,9.29,7.24,0
0,3,2,6,1,0,1,0,0,2,2,4,60,1804126,28,0,0,88,1.094303468,3.92,10.1,7.83,0
0,0,0,8,0,0,0,0,3,2,3,6,132,403236,41,0,0,126,1.930190604,4.05,11.28,6,1
0,0,5,4,3,0,0,0,2,2,4,6,163,642720,41,0,0,132,3.255112559,4.29,10.91,9.38,0
5,1,2,5,1,0,1,0,0,0,2,1,69,611448,31,0,0,31,2.071125051,4.29,12.63,6.3,0
None,3,4,None,3,0,0,0,2,2,6,6,261,791527,28,0,0,63,3.86471234,5.96,12.93,8.66,0
0,3,0,8,2,0,1,0,0,0,7,5,82,528529,28,0,0,126,0.312472047,5.97,13.21,8.04,0
1,4,0,5,2,0,1,0,0,0,1,5,135,163774,47,0,5975,157,2.252765829,6.6,10.73,9.3,1
4,12,4,5,5,0,0,0,1,1,8,1,185,2081179,19,0,0,47,2.389580886,7.03,11.46,4.35,0
0,3,3,2,3,0,0,0,0,2,8,6,141,511948,28,0,0,110,1.549916084,5.77,8.48,5.58,0
0,3,2,3,3,0,0,0,1,2,2,0,57,948177,28,0,0,63,1.415817997,4.72,9.65,8.2,0
1,1,0,3,2,0,1,0,3,1,2,2,185,582483,31,0,0,220,1.82529105,3.6,9.08,7.35,0
0,14,2,7,3,0,0,None,1,1,8,6,88,403723,9,0,0,126,1.733517895,4.62,11.36,7.72,0
0,0,2,5,1,0,1,0,2,0,3,5,72,376482,41,0,0,157,2.381938752,4.56,10.98,10.04,0
0,0,0,2,2,0,1,35,0,3,9,6,97,572326,41,0,0,126,2.140405362,4.4,10.69,9.57,0
0,3,0,2,2,0,1,0,1,2,1,4,195,662672,28,0,0,63,2.090845419,4.82,10.58,8.28,0
5,6,0,7,2,0,1,0,2,2,4,2,126,578110,35,0,0,119,3.131202969,5.65,9.41,5.08,1
1,0,0,4,2,0,1,0,1,0,5,3,135,430354,41,22927,0,157,1.423063655,4.86,6.01,9.1,1
None,0,0,None,2,0,1,0,0,4,8,0,148,470296,41,0,0,113,1.760850487,2.76,12.69,11.53,1
0,5,0,7,2,0,1,0,1,1,5,7,116,633128,38,0,0,126,2.353131951,4.52,13.15,9.63,1
4,3,2,0,3,0,0,0,3,1,1,2,75,620628,28,0,0,126,1.287461659,4.99,10.48,10.86,0
0,3,2,8,1,1,1,0,1,0,1,4,119,300484,28,0,0,94,3.256340092,5.47,9,8.13,0
2,3,2,4,3,0,1,0,0,2,4,3,160,662047,28,33050,0,126,3.526628484,4.39,9.02,6.55,1
0,3,2,8,3,0,1,0,3,2,5,4,75,1458023,28,0,0,157,2.996412163,5.77,10.99,6.55,0
0,0,2,3,3,0,1,0,3,1,7,6,91,337589,41,0,0,157,2.495616506,4.02,12.95,9.36,0
0,3,2,2,1,0,1,0,1,2,1,6,57,1064485,28,0,0,63,3.738309523,4.52,11.61,8.43,0
0,1,0,1,2,0,1,0,3,0,3,6,129,538315,31,0,0,126,1.844069699,4.44,9.53,7.8,0
0,14,0,7,2,0,1,20,0,1,0,1,94,474384,9,10882,0,126,2.263044808,5.53,14.15,10.05,0
0,3,0,7,2,0,1,0,3,0,3,1,138,472869,28,0,0,126,1.283743049,5.85,12.81,7.9,0
3,13,2,5,3,0,0,0,1,2,6,6,160,888065,50,0,4913,220,3.211014611,7,9.83,9.86,1
0,3,2,1,3,0,1,0,2,3,9,3,126,659210,28,0,0,126,1.705785402,5.6,12.15,8.26,0
0,1,0,1,2,0,1,0,1,4,8,0,129,589975,31,0,6211,188,2.06243887,5.86,7.37,9.29,1
0,0,0,3,2,0,1,0,1,4,5,3,283,146983,41,29487,0,47,2.205329729,5.35,12.54,10.53,1
1,3,0,7,2,0,1,0,3,0,7,7,91,447737,28,0,0,126,5.505744128,4.03,11.39,7.53,0
3,10,0,5,2,0,1,0,2,3,3,4,132,924982,44,0,0,126,4.252622459,5.65,8.91,7.53,0
None,8,0,None,2,0,1,0,1,1,9,0,223,247514,13,0,6751,75,1.083003717,5.32,9.69,5.96,0
1,3,0,4,2,0,1,0,2,2,0,1,107,492884,28,0,0,157,1.275225229,4.84,5.23,6,0
5,10,0,4,2,0,1,0,3,3,6,5,151,759807,44,0,0,173,2.475475734,5.14,8.18,8.36,1
0,3,0,7,2,0,1,0,0,3,1,5,91,1319639,28,0,0,126,-0.085064053,4.22,11.57,8.42,0
0,12,4,2,4,1,0,15,3,0,9,6,185,695348,19,0,0,126,1.879445075,4.65,7.17,7.76,0
0,3,1,10,5,4,0,0,1,3,9,3,88,565326,28,0,0,63,1.976303353,5.66,6.09,7.43,0
5,0,2,5,3,0,0,0,1,0,2,0,79,377120,41,0,0,126,2.050349937,4.58,10.65,8.32,0
5,3,0,12,2,4,1,0,0,3,6,0,163,448484,28,0,0,126,2.800210834,3.41,6.78,7.55,1
0,1,0,4,2,4,1,0,3,1,8,0,116,881104,31,0,0,251,3.155792255,4.86,10.98,6.83,1
0,3,0,1,2,0,1,0,2,4,7,1,179,992743,28,0,0,126,2.695552322,6.31,10.98,5.41,0
0,9,3,7,5,0,0,0,2,3,0,6,110,654639,25,0,0,126,3.355497073,4.5,10.69,8.5,0
0,3,2,7,4,4,1,0,3,2,6,7,69,543508,28,0,0,3,1.657012745,4.69,11.11,8.11,0
None,3,3,None,5,0,0,0,3,2,9,1,104,657950,28,0,0,63,2.521703017,3.94,11.67,9.18,0
3,5,0,4,2,1,1,0,3,0,9,4,192,300588,38,9748,0,126,2.167097404,6.6,7.32,7.88,1
0,7,0,7,0,0,0,0,2,3,7,4,220,679809,16,8335,0,126,1.640608972,5.5,12.62,7.97,0
0,3,0,1,2,0,1,0,3,1,8,0,66,515777,28,0,0,126,4.029705556,6.12,13.37,7.72,0
0,8,2,6,4,0,1,20,0,1,1,2,75,968255,13,0,0,126,0.914045314,4.68,11,5.25,0
0,0,2,4,3,0,1,0,1,2,9,0,82,676649,41,0,6202,173,3.25184859,5.23,9.94,9.33,0
0,5,3,8,5,0,1,0,0,1,4,3,123,737963,38,0,0,126,2.883270836,6,12.03,4.71,0
0,0,4,1,5,4,0,0,2,3,2,2,148,330725,41,20411,0,126,0.554381466,6,13.47,5.06,0
0,3,1,1,5,0,1,None,1,2,6,2,88,683438,28,0,0,126,0.301044013,5.75,8.95,9.21,0
0,3,2,8,1,0,0,0,0,1,4,0,66,1182473,28,0,0,79,3.242883738,6.28,8.84,8.54,0
0,8,0,1,2,0,1,0,3,2,3,5,157,634551,13,0,0,126,0.384059077,5.38,6.83,10.6,0
0,12,2,2,1,0,1,0,0,3,9,0,53,398454,19,0,0,94,2.592390958,4.05,9.35,6.74,0
0,1,2,4,1,1,0,0,2,0,1,1,104,479859,31,0,0,126,3.721329206,4.79,9.38,6.86,0
4,6,2,8,3,4,0,0,1,4,9,1,163,928322,35,0,0,126,2.132250124,5.67,11.24,7.81,0
0,3,2,6,3,0,1,0,3,4,0,6,138,619974,28,0,0,157,1.731423108,4.21,7.7,3.5,0
0,3,2,3,1,0,0,None,3,3,4,4,69,206415,28,0,0,126,1.754976617,3.78,11.51,6.47,0
0,8,0,3,2,0,1,0,1,0,3,3,198,95096,13,0,0,126,1.151180882,6.35,11.48,7.37,0
0,3,3,6,5,4,0,0,0,4,0,3,104,501829,28,0,0,126,2.724584326,6.53,9.65,8.86,0
0,6,2,4,5,4,0,0,0,2,0,5,104,966480,35,0,0,126,1.116730223,5.2,7.28,6.72,0
None,1,2,None,1,0,1,0,0,3,7,4,57,1375549,31,0,0,126,3.264700138,4.53,13.45,7.06,0
2,3,2,3,3,0,1,0,1,3,2,3,85,1184179,28,0,0,157,1.341672466,3.46,7.7,7.66,0
0,1,4,11,5,0,0,0,2,1,8,7,195,347416,31,0,0,126,2.443998296,6.25,9.62,8.16,0
1,0,1,4,3,0,1,0,0,0,9,1,138,223898,41,0,0,126,1.688590303,6.26,14.88,5.93,0
0,1,2,3,1,0,1,0,2,0,5,0,66,1165499,31,0,0,126,1.664257949,4.03,9.08,10.51,0
0,1,2,1,3,4,0,0,1,4,6,7,179,418228,31,0,0,126,4.075942812,5.66,10.87,5.29,0
0,0,2,5,5,0,0,0,2,2,4,0,101,747394,41,0,0,126,2.058478436,6.05,7.22,7.91,0
0,3,1,4,3,0,1,0,3,0,2,3,110,259565,28,0,0,157,1.731418144,4.08,8.86,11.49,0
0,9,0,6,1,0,1,0,2,3,5,4,72,663379,25,0,0,126,1.154598153,4.52,15.36,10.08,0
0,3,2,8,3,0,0,0,1,4,9,6,107,370655,28,0,0,126,2.31104462,5.05,11.01,5.22,0
1,2,2,9,5,0,1,0,2,1,8,6,104,360149,22,0,0,126,-0.230588196,4.49,8.67,8.87,0
0,10,2,4,3,0,0,0,3,3,9,5,82,175706,44,0,0,151,0.640092152,5.31,13.05,9.66,0
2,0,2,8,1,0,0,0,2,2,5,5,82,556002,41,0,0,157,4.185698554,3.9,8.23,9.2,0
1,0,0,3,2,0,1,0,0,1,9,6,198,590365,41,0,0,126,1.268969503,5.42,12.23,9.07,1
0,3,3,6,3,0,1,0,3,0,4,2,116,930577,28,0,0,151,1.773162046,4.17,13.04,6.56,0
0,3,2,8,3,4,1,0,0,1,0,0,91,166966,28,0,0,116,0.668600593,5.65,8.79,7.1,0
0,0,2,4,3,0,1,0,3,3,9,6,148,679885,41,0,0,126,2.231250591,5.58,12.4,6.87,0
0,1,0,1,2,0,1,0,2,3,1,6,97,104040,31,0,0,141,2.544639694,4.26,10.47,8.64,1
0,0,2,3,3,0,1,0,0,4,8,0,91,806648,41,0,4913,126,2.8238555,3.87,8.34,8.81,1
0,6,0,10,2,0,1,0,1,2,5,1,160,81468,35,0,0,311,2.511801551,5.58,7.25,9.17,1
None,5,2,None,3,0,1,0,2,2,4,1,63,594399,38,0,0,126,1.66998911,5.37,8.39,8.74,0
0,3,0,3,2,0,1,0,3,2,2,4,163,683808,28,0,0,141,2.041189192,5.69,9.32,9.82,1
2,4,0,5,2,0,1,0,0,4,9,7,135,658311,47,0,0,79,3.167327065,3.97,11.18,11.09,1
0,3,2,1,3,0,1,0,3,4,7,4,72,356464,28,0,0,126,2.981994599,6.07,10.74,8.63,0
0,1,0,3,2,0,1,0,0,1,4,6,185,579602,31,0,0,126,2.516657318,5.7,10.38,8.07,1
0,14,0,2,2,0,1,20,2,0,7,6,66,750580,9,0,0,126,1.196719226,5.23,11.54,6.86,0
0,0,2,1,3,0,0,0,1,1,5,7,145,877120,41,0,0,126,1.518622219,2.91,7.01,10.61,0
0,6,0,6,2,0,1,0,0,3,3,4,119,705495,35,0,0,157,2.641163022,5.37,9.1,7.36,0
0,3,2,6,4,4,1,0,3,0,8,0,85,1253882,28,0,5400,126,2.380357992,3.45,8.66,7.33,0
0,3,1,5,3,0,1,0,3,0,0,7,154,593205,28,0,0,132,2.384034479,3.56,11.5,8.45,0
5,0,2,4,3,0,0,0,2,4,3,0,119,449433,41,0,0,141,0.864587664,6.04,13.81,9.39,0
0,5,5,2,3,0,1,13,1,1,2,2,176,317703,38,0,0,79,1.818796747,4.21,7.43,6.12,0
3,6,2,8,3,0,0,0,0,1,8,6,119,913022,35,0,0,126,3.694757265,4.77,10.8,7.52,0
0,0,0,0,0,0,0,0,2,4,7,3,119,205118,41,0,0,75,-0.216851605,4.98,10.47,9.46,0
0,12,5,5,4,1,1,None,2,0,6,4,163,466555,19,0,0,141,2.911799635,5.91,14.42,4.31,0
2,3,0,4,2,0,1,0,1,0,4,3,79,505818,28,0,0,126,1.446064421,5.81,12.18,7.84,0
1,1,0,4,0,0,0,0,0,3,4,2,176,151117,31,0,6211,157,1.499775419,5.41,6.41,6.24,1
0,1,0,8,2,0,1,0,0,1,0,2,145,1044124,31,0,0,126,2.224070254,5.37,7.53,7.56,0
0,2,1,2,5,4,0,0,3,1,2,0,126,351164,22,0,0,113,1.871597972,5.05,12.33,8.35,0
None,3,0,None,2,0,1,0,2,3,0,3,198,1051620,28,0,0,63,0.303396927,3.9,7.38,9.27,0
1,2,0,9,2,0,1,0,3,3,5,3,148,162307,22,0,0,188,0.626315846,5.12,12.75,8.74,0
0,0,1,3,3,0,0,0,2,4,4,6,167,890962,41,42569,0,135,2.16252977,6.57,9.62,9.41,1
0,6,0,4,2,0,1,0,0,1,2,7,123,589655,35,0,0,141,1.548445224,5.54,11.13,9.33,1
0,3,1,0,5,0,0,0,2,0,3,6,129,1397201,28,0,0,126,1.16282048,3.78,9.91,7.89,0
0,3,0,2,2,0,1,0,3,4,9,1,132,619974,28,0,0,141,1.867631182,4.19,12.44,5.79,0
0,3,0,4,2,0,1,0,0,3,0,2,201,1500729,28,0,0,50,2.474132592,4.78,9.6,7.44,0
0,1,2,2,3,0,1,0,3,1,4,3,157,1061962,31,0,0,101,1.965045857,5.24,13.38,7.68,0
1,3,2,2,1,0,1,35,1,1,4,7,60,500358,28,0,0,167,1.484864301,5.75,8.86,6.59,0
0,0,0,5,2,0,1,0,3,0,0,5,167,2565896,41,0,0,226,1.693530394,5.99,12.39,7.49,1
0,3,2,7,1,0,1,0,2,2,3,1,60,509233,28,0,0,126,2.329922697,5.67,9.4,7.6,0
0,6,0,1,2,0,1,0,1,4,4,4,151,205313,35,0,0,132,0.101394886,5.02,9.55,8.39,0
4,1,0,12,2,0,1,0,2,4,6,6,167,681509,31,13779,0,126,0.973684208,3.4,12.32,8.56,1
4,0,2,5,3,0,0,0,3,0,1,6,116,536776,41,0,0,141,0.879982132,5.94,12.05,7.31,0
4,3,2,2,3,0,1,0,0,0,4,7,182,781437,28,0,0,126,1.368193527,5.76,10.04,9.42,0
0,1,0,4,2,0,1,0,2,1,9,2,94,486790,31,47199,0,188,1.563878722,3.87,12.13,7.31,1
0,3,1,2,3,4,0,0,3,4,4,4,192,445305,28,0,0,126,3.210357864,6.01,11.09,9.01,0
0,0,1,4,3,0,1,0,3,1,3,3,182,625387,41,0,0,204,0.438408645,6.58,13.34,5.6,1
0,1,2,10,5,0,0,3,3,4,3,6,116,401866,31,0,0,63,2.152954409,5.4,9.35,10.37,0
0,3,2,6,3,0,1,0,0,1,9,7,107,561136,28,0,0,126,3.627876822,4.45,8.35,4.7,0
0,3,1,7,5,0,0,0,2,3,7,4,151,516550,28,0,0,126,2.782880109,3.5,11.18,12.06,0
0,10,0,5,2,0,1,0,2,3,6,3,151,121953,44,0,0,236,0.518002595,5.43,8.55,5.64,0
4,0,0,5,2,0,1,0,1,2,5,1,129,565788,41,0,0,110,2.501304632,5.32,9.95,7.68,0
0,3,5,3,3,0,1,0,0,4,5,4,273,451051,28,0,0,50,3.731095383,4.73,12.67,8.25,0
0,6,0,1,2,0,1,0,1,0,7,0,132,568581,35,0,0,163,0.726690381,6.12,11.37,11.24,0
0,0,0,4,2,0,1,0,1,2,7,3,116,244479,41,0,0,141,1.503969293,4.14,10.6,8.25,1
0,1,2,3,3,0,1,0,0,4,7,5,132,533907,31,0,0,251,1.423326709,6.63,11.51,10.9,1
0,3,0,3,0,0,0,0,3,3,2,2,126,637341,28,0,0,126,0.766544955,6.14,10.72,9.42,1
0,1,2,3,1,0,0,0,0,1,9,2,72,259172,31,0,0,88,3.234288015,4.76,8.28,7.49,0
0,1,0,3,2,4,1,0,1,2,3,2,113,825259,31,24153,0,157,2.743011605,6.36,10.42,7.45,1
1,3,0,3,2,0,1,0,0,0,5,5,79,144560,28,0,0,157,0.953932385,6.04,11.63,8.02,0
0,8,0,8,2,0,1,21,0,4,9,7,113,442506,13,0,0,141,-0.303809832,7.38,12.15,8.23,0
0,1,2,6,3,0,1,0,1,2,1,7,66,795420,31,0,0,151,2.932218096,4.51,11.59,7.66,0
0,1,2,3,1,0,0,0,3,1,3,3,75,423446,31,0,0,126,2.893374296,4.91,12.27,10.97,0
0,1,2,4,1,0,0,0,3,0,9,2,82,651120,31,0,0,126,0.474553322,4.31,14.28,6.85,0
4,5,0,5,2,0,1,0,3,2,8,7,138,315664,38,0,0,151,2.494900971,6.74,12.06,9.81,0
0,3,2,1,3,0,1,0,2,1,5,3,104,612300,28,0,0,141,1.86066147,4.06,12.3,8.57,0
5,0,2,5,3,0,1,0,2,0,5,6,85,90629,41,0,0,28,1.893143468,1.72,10.73,5.96,0
0,3,3,1,3,0,1,21,0,0,1,0,107,351060,28,0,0,141,0.752816998,7.71,11.63,6.85,0
0,12,0,7,2,4,1,0,1,4,7,6,160,1193167,19,0,0,126,1.027478828,6.38,10.74,8.61,0
0,0,0,1,2,0,1,0,2,4,4,6,145,1079385,41,0,0,242,2.493890854,4.59,8.48,10.51,0
2,5,3,4,3,0,1,0,3,3,0,4,113,517942,38,0,0,157,1.708926798,5.64,10.61,8.72,0
None,0,0,None,0,0,0,0,2,2,5,1,94,319491,41,0,0,63,3.823692065,6.24,9.13,8.44,0
0,1,2,2,1,0,0,0,0,0,6,2,69,612846,31,0,0,119,1.920923211,4.31,6.67,6.61,0
2,1,0,5,2,0,1,0,1,3,6,0,123,397961,31,0,0,79,1.279257349,5.32,10.34,10.18,0
0,1,3,4,3,0,0,0,0,0,7,6,154,587421,31,0,0,141,1.985545825,5.53,8.34,7.51,1
4,3,1,1,5,0,1,0,2,1,0,5,104,420584,28,0,0,126,2.480620674,3.39,7.57,8.13,0
4,3,0,4,2,0,1,0,3,1,0,0,141,624420,28,0,5806,126,4.263471316,3.93,11.63,7.35,1
0,11,1,11,3,0,0,0,3,4,2,1,201,695370,6,0,0,38,2.404752436,4.4,10.21,7.3,0
0,0,0,5,2,0,1,0,2,1,0,3,123,580569,41,0,0,126,2.685371856,6.16,9.26,4.82,1
0,1,1,8,5,4,0,0,1,2,8,1,97,637184,31,0,0,126,3.193254129,5.07,6.83,9.93,0
3,3,1,8,3,0,0,0,3,0,2,4,132,560680,28,0,0,126,1.269469141,5.52,10.87,11.77,0
4,0,0,4,2,0,1,0,3,1,2,5,160,346602,41,0,0,126,1.929172304,4.98,8.81,8.77,1
0,3,3,2,5,4,0,0,2,1,7,4,91,666338,28,0,0,94,1.955398982,5.76,12.53,7.66,0
0,6,0,2,2,0,1,0,1,3,0,1,88,1837172,35,0,0,126,1.881323497,4.51,12.97,6.97,1
0,3,0,10,2,4,1,0,1,4,6,5,160,1343914,28,0,0,126,3.400211741,5.58,10.37,7.39,0
0,3,0,6,2,0,1,0,0,4,5,3,116,681487,28,0,0,138,3.266255064,5.45,9.55,8.23,1
1,3,2,9,5,0,1,0,2,1,5,3,188,485294,28,0,0,132,0.413440258,5.77,7.82,6.66,0
0,0,2,4,5,0,0,12,3,2,7,7,119,719990,41,0,0,126,2.20349974,5.09,7.19,7.5,0
0,12,2,6,1,0,1,0,1,0,8,5,53,410939,19,0,0,75,3.037608198,5.45,10.49,8.75,0
0,7,0,1,2,0,1,0,3,2,7,3,82,330053,16,0,0,63,1.564263532,5.93,11.84,5.99,0
0,3,2,9,3,0,1,0,1,4,7,4,97,596145,28,0,6286,126,2.967552499,4.92,7.61,5.94,0
4,3,0,12,2,0,1,0,1,4,5,1,188,468980,28,0,0,126,1.897931992,6.25,4.54,6.96,0
0,6,1,5,5,0,0,0,0,1,1,0,82,245855,35,0,0,113,2.221515428,4.34,10.31,9.12,0
0,10,1,2,3,4,0,0,0,3,1,5,160,720132,44,0,0,57,2.194849478,4.81,8.25,4.75,1
0,3,1,1,3,0,1,0,0,1,1,7,82,572964,28,0,0,126,1.954219616,4.94,12.04,8.33,0
0,9,0,12,2,4,1,None,1,4,0,0,129,640706,25,0,0,126,3.846190121,5.56,12.89,6.37,0
0,13,2,5,5,0,0,0,2,4,5,5,167,1856496,50,0,4423,126,1.434647983,4.51,13.48,8.3,0
5,6,1,0,3,0,0,0,2,2,7,4,145,1029770,35,10446,0,132,-0.602372909,5.91,11.57,9.86,0
0,1,0,4,2,0,1,0,0,0,4,4,148,882153,31,0,0,126,1.993968393,5.57,7.64,7.95,1
3,1,0,8,2,0,1,0,3,1,3,2,148,98454,31,0,0,126,3.012617132,5.12,10.91,5.45,0
0,12,0,7,2,0,1,0,2,4,5,2,75,1121112,19,0,0,157,1.918920408,7.51,10.09,7.05,0
0,1,2,3,1,0,0,0,3,2,8,5,57,134639,31,0,0,63,0.080940974,4.83,6.09,2.36,0
2,1,2,1,1,0,1,0,0,2,7,4,63,771610,31,0,0,63,2.216995547,5.5,10.21,7.84,0
0,3,0,10,2,0,1,0,3,4,7,0,188,99202,28,0,0,188,2.747155942,5.07,13.32,7.63,1
0,3,0,1,2,0,1,0,0,3,8,0,101,1014907,28,0,0,126,3.425232394,4.59,14.72,9.3,0
2,1,0,3,2,0,1,0,1,1,8,2,170,436216,31,0,0,141,1.27291047,5,10.18,7.83,1
1,0,0,4,0,0,0,0,3,3,5,5,79,118567,41,0,0,126,1.055575578,5.47,10.59,8.36,0
4,1,0,5,2,4,1,0,0,4,8,3,113,1271280,31,0,0,126,4.721763307,5.29,11.34,9.79,1
0,1,2,12,3,4,1,0,0,0,1,5,63,1091361,31,0,0,188,2.157990824,5.6,8.51,9.03,0
0,3,0,8,2,0,1,0,3,2,7,3,126,454255,28,8888,0,126,1.868788417,4.24,12.13,7.66,0
4,1,0,2,2,0,1,0,2,4,2,6,91,590560,31,0,0,126,1.806328335,4.84,8.46,10.03,0
4,0,2,5,3,0,0,0,0,4,6,7,79,370183,41,0,0,110,2.468805389,5.51,13.15,11.58,0
0,0,2,3,3,0,1,0,1,4,8,0,72,1285634,41,0,0,79,2.038562712,6.42,12.51,7.56,0
4,2,0,2,2,4,1,0,2,3,8,0,141,810075,22,0,0,157,2.31518298,4.94,9.47,6.38,0
0,3,0,2,0,4,0,0,0,3,2,1,148,607223,28,15749,0,126,-0.931249692,5.34,13.43,2.78,0
0,3,0,1,2,0,1,0,0,4,5,6,110,693020,28,0,0,126,1.636008033,5.68,10.77,5.36,0
0,1,2,10,3,4,1,0,1,2,0,5,97,444253,31,0,0,126,-0.754554882,6.79,8.37,9.17,0
0,0,0,0,2,0,1,0,3,3,4,6,148,470296,41,47199,0,126,2.358869884,6.29,11.39,7.02,1
0,3,0,3,2,0,1,0,3,0,1,3,104,729968,28,0,5253,173,1.246850195,6.71,11.3,7.28,0
0,3,2,8,1,0,0,0,0,1,5,5,69,695800,28,0,0,126,2.707654359,3.59,12.78,7.76,0
